,name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,target
178,./data/cBench_V1.1/consumer_lame/src/brhist.c,0.032669242,0.038295303,0.032645993,-0.031341776,-0.03469965,-0.018516218,-0.017512692,0.018828547,-0.02725341,-0.034577046,-0.018906657,0.039712474,-0.019052342,0.006131591,0.035959557,0.017717965,-0.0039734608,0.03815971,-0.024322173,0.02260625,0.016492333,-0.014391751,-0.0038162554,-0.036015492,0.00021558581,-0.010853755,0.040539786,-0.019302776,-0.027635055,0.0045936117,-0.03197488,-0.032579996,115,115,0.017543859649122806,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
179,./data/cBench_V1.1/consumer_lame/src/quantize.c,0.5289656,0.62005985,0.5285846,-0.5074665,-0.5618341,-0.29980367,-0.28355592,0.30486158,-0.44127384,-0.5598497,-0.3061268,0.6430058,-0.308489,0.09928026,0.58224356,0.28687978,-0.064336024,0.61786187,-0.393813,0.3660275,0.26703548,-0.23302205,-0.061790716,-0.5831457,0.003490673,-0.17573798,0.65639776,-0.31254068,-0.44745243,0.07437823,-0.51772195,-0.5275241,11784,11931,0.00017185343999856191,0.0,2.024949083503055,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
180,./data/cBench_V1.1/consumer_lame/src/amiga_mpega.c,0.032669242,0.038295303,0.032645993,-0.031341776,-0.03469965,-0.018516218,-0.017512692,0.018828547,-0.02725341,-0.034577046,-0.018906657,0.039712474,-0.019052342,0.006131591,0.035959557,0.017717965,-0.0039734608,0.03815971,-0.024322173,0.02260625,0.016492333,-0.014391751,-0.0038162554,-0.036015492,0.00021558581,-0.010853755,0.040539786,-0.019302776,-0.027635055,0.0045936117,-0.03197488,-0.032579996,115,115,0.017543859649122806,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
181,./data/cBench_V1.1/consumer_lame/src/main.c,0.6460667,0.75732374,0.6456053,-0.61981493,-0.68621653,-0.36617634,-0.34633034,0.37235355,-0.53896046,-0.6837964,-0.37389696,0.78535324,-0.37677935,0.12125843,0.71113336,0.35038936,-0.07857896,0.7546436,-0.48099324,0.44705972,0.32615063,-0.28460914,-0.07547,-0.71224135,0.004263424,-0.21464343,0.80171275,-0.38172966,-0.5465081,0.09084297,-0.63233525,-0.64430153,3328,3427,0.0006190247046311067,0.0,2.0594951923076925,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
182,./data/cBench_V1.1/consumer_lame/src/fft.c,0.48716268,0.5710672,0.48681772,-0.4673684,-0.5174499,-0.27611378,-0.26114973,0.2807726,-0.40640524,-0.51561105,-0.28193712,0.5921909,-0.28410783,0.091434725,0.5362285,0.26421115,-0.059252225,0.56904036,-0.36269164,0.33710822,0.24593286,-0.21461011,-0.056908224,-0.537067,0.0032148347,-0.16185208,0.6045312,-0.28784475,-0.4120971,0.06850026,-0.47680926,-0.48583513,11041,11188,0.0001835713788789873,0.0,2.0266280228240197,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
183,./data/cBench_V1.1/consumer_lame/src/formatBitstream.c,0.5451679,0.6390525,0.54478276,-0.5230196,-0.5790515,-0.30898705,-0.2922443,0.3142029,-0.454789,-0.57700664,-0.3155062,0.6627035,-0.31793687,0.10232113,0.6000731,0.29567012,-0.066307314,0.6367904,-0.4058784,0.3772442,0.27521586,-0.24016227,-0.06368381,-0.60100555,0.0035975743,-0.18112175,0.67650884,-0.32211486,-0.46116182,0.076656446,-0.5335815,-0.54367894,8458,8602,0.00024051680300099653,0.0,2.034050602979428,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
184,./data/cBench_V1.1/consumer_lame/src/tabinit.c,0.032669242,0.038295303,0.032645993,-0.031341776,-0.03469965,-0.018516218,-0.017512692,0.018828547,-0.02725341,-0.034577046,-0.018906657,0.039712474,-0.019052342,0.006131591,0.035959557,0.017717965,-0.0039734608,0.03815971,-0.024322173,0.02260625,0.016492333,-0.014391751,-0.0038162554,-0.036015492,0.00021558581,-0.010853755,0.040539786,-0.019302776,-0.027635055,0.0045936117,-0.03197488,-0.032579996,115,115,0.017543859649122806,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
185,./data/cBench_V1.1/consumer_lame/src/newmdct.c,0.5230777,0.61315894,0.5227024,-0.50182176,-0.5555891,-0.29646862,-0.28040037,0.3014686,-0.4363619,-0.55361867,-0.3027198,0.63584876,-0.30505127,0.09817357,0.57576126,0.28368542,-0.063620456,0.610986,-0.38943014,0.36195526,0.26406258,-0.23043007,-0.06110324,-0.5766567,0.0034518086,-0.1737817,0.6490926,-0.30906072,-0.44247383,0.07354934,-0.511958,-0.5216462,11172,11319,0.00018139072504464097,0.0,2.026315789473684,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
186,./data/cBench_V1.1/consumer_lame/src/gpkplotting.c,0.032669242,0.038295303,0.032645993,-0.031341776,-0.03469965,-0.018516218,-0.017512692,0.018828547,-0.02725341,-0.034577046,-0.018906657,0.039712474,-0.019052342,0.006131591,0.035959557,0.017717965,-0.0039734608,0.03815971,-0.024322173,0.02260625,0.016492333,-0.014391751,-0.0038162554,-0.036015492,0.00021558581,-0.010853755,0.040539786,-0.019302776,-0.027635055,0.0045936117,-0.03197488,-0.032579996,115,115,0.017543859649122806,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
187,./data/cBench_V1.1/consumer_lame/src/reservoir.c,0.5392662,0.63213533,0.53888106,-0.51735127,-0.57278466,-0.3056415,-0.28908014,0.31079975,-0.44986865,-0.57075894,-0.312089,0.65552914,-0.31449342,0.10121297,0.59358335,0.29246676,-0.06558938,0.6298995,-0.40148276,0.37315696,0.27223542,-0.23756309,-0.0629945,-0.594501,0.003558658,-0.17916109,0.6691847,-0.31863058,-0.4561691,0.07582617,-0.52780503,-0.5377928,6827,6974,0.0002993062267068277,0.0,2.0430643035008056,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
188,./data/cBench_V1.1/consumer_lame/src/version.c,0.5640399,0.6611725,0.5636394,-0.5411174,-0.5990947,-0.31968507,-0.30236036,0.32507738,-0.4705369,-0.5969777,-0.32642603,0.6856421,-0.3289417,0.10586276,0.62084436,0.3059006,-0.06860238,0.658833,-0.41992506,0.39030018,0.28474316,-0.248477,-0.06588818,-0.62181175,0.0037220998,-0.18739259,0.69992346,-0.33326477,-0.4771251,0.07930984,-0.5520519,-0.56249887,6618,6759,0.00030869141011688483,0.0,2.042611060743427,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
189,./data/cBench_V1.1/consumer_lame/src/timestatus.c,0.5472465,0.6414899,0.5468609,-0.5250117,-0.581259,-0.31016776,-0.29335693,0.31540114,-0.4565241,-0.5792038,-0.3167078,0.6652337,-0.31914863,0.10271177,0.6023634,0.29679745,-0.06656024,0.6392229,-0.40742782,0.3786824,0.27626556,-0.24107805,-0.063926876,-0.60330135,0.0036113004,-0.18181367,0.67908674,-0.32334557,-0.46292058,0.076948434,-0.5356165,-0.54575086,7196,7343,0.0002836492051603064,0.0,2.0408560311284045,"loop-rotate,loop-simplifycfg,loop-reduce,loop-unroll-and-jam,loop-versioning-licm"
190,./data/cBench_V1.1/consumer_lame/src/parse.c,0.032669242,0.038295303,0.032645993,-0.031341776,-0.03469965,-0.018516218,-0.017512692,0.018828547,-0.02725341,-0.034577046,-0.018906657,0.039712474,-0.019052342,0.006131591,0.035959557,0.017717965,-0.0039734608,0.03815971,-0.024322173,0.02260625,0.016492333,-0.014391751,-0.0038162554,-0.036015492,0.00021558581,-0.010853755,0.040539786,-0.019302776,-0.027635055,0.0045936117,-0.03197488,-0.032579996,115,115,0.017543859649122806,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
191,./data/cBench_V1.1/consumer_lame/src/rtp.c,0.5963533,0.69905406,0.59592986,-0.5721225,-0.63341767,-0.33800188,-0.31968325,0.34370184,-0.49749386,-0.63118,-0.3451277,0.724924,-0.3477862,0.111928314,0.656418,0.32342952,-0.072532594,0.6965796,-0.44398412,0.41266206,0.3010567,-0.2627114,-0.069663174,-0.65744185,0.0039353757,-0.19812867,0.74002784,-0.35235804,-0.50446236,0.08385345,-0.58368033,-0.5947239,4915,5058,0.00041884192443704144,0.0,2.0581892166836218,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
192,./data/cBench_V1.1/consumer_lame/src/psymodel.c,0.50313157,0.589779,0.50277305,-0.48268992,-0.5344114,-0.28516555,-0.2697106,0.28997076,-0.4197239,-0.53251326,-0.29117766,0.61160046,-0.29342115,0.09443075,0.55381036,0.27287462,-0.061194703,0.5876847,-0.37457997,0.34815353,0.25399384,-0.22164477,-0.058772944,-0.554667,0.003320183,-0.16715644,0.62434846,-0.2972794,-0.4256019,0.07074498,-0.49243566,-0.5017537,13112,13259,0.00015425384857477076,0.0,2.0224222086638193,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
193,./data/cBench_V1.1/consumer_lame/src/loop-wrap.c,0.7075841,0.82943827,0.7070788,-0.6788321,-0.7515594,-0.40104267,-0.37930775,0.40780705,-0.59028095,-0.7489044,-0.40949932,0.8601341,-0.4126548,0.13280416,0.77884847,0.38375324,-0.08606115,0.8265019,-0.526795,0.48962915,0.35720754,-0.3117111,-0.08265641,-0.7800589,0.0046693785,-0.23508132,0.8780515,-0.41807884,-0.59854853,0.09949292,-0.6925451,-0.70565146,920,980,0.002318209774329375,0.0,2.130434782608696,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
194,./data/cBench_V1.1/consumer_lame/src/layer3.c,0.032669242,0.038295303,0.032645993,-0.031341776,-0.03469965,-0.018516218,-0.017512692,0.018828547,-0.02725341,-0.034577046,-0.018906657,0.039712474,-0.019052342,0.006131591,0.035959557,0.017717965,-0.0039734608,0.03815971,-0.024322173,0.02260625,0.016492333,-0.014391751,-0.0038162554,-0.036015492,0.00021558581,-0.010853755,0.040539786,-0.019302776,-0.027635055,0.0045936117,-0.03197488,-0.032579996,115,115,0.017543859649122806,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
195,./data/cBench_V1.1/consumer_mad/src/compat.c,0.5909333,0.6926973,0.59051,-0.5669204,-0.62765896,-0.33492517,-0.31677437,0.34057724,-0.49296844,-0.6254431,-0.3419892,0.7183345,-0.34462422,0.11091036,0.6504518,0.32048967,-0.071872965,0.69024247,-0.4399471,0.4089084,0.2983198,-0.26032072,-0.06902944,-0.65145886,0.003899608,-0.19632658,0.73329765,-0.34915328,-0.49987265,0.08309087,-0.5783756,-0.5893163,4977,5083,0.00041048953804865727,0.0,2.0425959413301187,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
196,./data/cBench_V1.1/consumer_mad/src/util.c,0.71611357,0.83943677,0.7156034,-0.6870125,-0.7606193,-0.40587825,-0.38388082,0.4127245,-0.5973971,-0.75793153,-0.41443497,0.8705027,-0.41762877,0.13440508,0.7882379,0.3883797,-0.08709847,0.8364635,-0.5331464,0.49553066,0.36151293,-0.31546783,-0.08365254,-0.7894639,0.004725653,-0.23791511,0.88863575,-0.4231194,-0.6057649,0.1006924,-0.70089316,-0.7141539,2442,2541,0.0008525526755760267,0.0,2.081081081081081,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
197,./data/cBench_V1.1/consumer_mad/src/genre.c,0.62087333,0.72779125,0.62042516,-0.5956423,-0.6594586,-0.351896,-0.33282542,0.35783133,-0.5179458,-0.6571274,-0.35931584,0.75472325,-0.3620856,0.116529286,0.68340427,0.33672532,-0.07551475,0.7252175,-0.46223614,0.42962378,0.3134326,-0.27351227,-0.07252667,-0.6844661,0.0040971334,-0.20627302,0.77044743,-0.3668444,-0.52519596,0.087300695,-0.6076739,-0.6191729,3925,3927,0.000509943707512807,0.0,2.001019108280255,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
198,./data/cBench_V1.1/consumer_mad/src/ucs4.c,0.7052,0.82664436,0.70469755,-0.6765444,-0.7490285,-0.39969194,-0.37802884,0.40643334,-0.5882932,-0.7463793,-0.4081193,0.8572351,-0.41126275,0.13235681,0.77622426,0.38246095,-0.08577145,0.82371604,-0.52501845,0.48798025,0.3560047,-0.31066108,-0.08237761,-0.77743095,0.004653634,-0.2342892,0.87509125,-0.41667008,-0.59653354,0.09915774,-0.6902095,-0.7032707,2578,2677,0.0008058997764132372,0.0,2.076803723816912,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
199,./data/cBench_V1.1/consumer_mad/src/frametype.c,0.5725736,0.6711733,0.5721664,-0.54930615,-0.60815585,-0.32452184,-0.30693275,0.32999566,-0.47765118,-0.6060095,-0.33136377,0.6960141,-0.33391872,0.10746428,0.6302349,0.3105296,-0.069640085,0.66879797,-0.42627952,0.3962035,0.28904992,-0.25223476,-0.06688501,-0.63121784,0.0037784248,-0.19022678,0.71051353,-0.3383074,-0.48434347,0.08050935,-0.56039965,-0.57100666,4360,4425,0.0004656610492685175,0.0,2.029816513761468,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
200,./data/cBench_V1.1/consumer_mad/src/version3.c,0.03732597,0.043753963,0.0372994,-0.035809264,-0.039645784,-0.021155538,-0.020008978,0.021512393,-0.031138143,-0.03950571,-0.021601636,0.045373138,-0.021768084,0.0070055965,0.041085288,0.02024351,-0.0045398427,0.043599024,-0.027789086,0.025828576,0.01884317,-0.016443163,-0.004360232,-0.041149158,0.00024631573,-0.012400865,0.046318352,-0.022054223,-0.03157421,0.005248392,-0.036532633,-0.037223995,158,158,0.012738853503184714,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
201,./data/cBench_V1.1/consumer_mad/src/utf8.c,0.6375429,0.7473384,0.63709253,-0.6116414,-0.67716897,-0.36134675,-0.34176266,0.36744294,-0.53185546,-0.6747785,-0.36896622,0.77499884,-0.3718098,0.119658455,0.70175624,0.3457702,-0.07754257,0.74469334,-0.47464934,0.44116664,0.32185036,-0.28085634,-0.07447492,-0.7028473,0.0042071827,-0.21181308,0.79114217,-0.3766975,-0.5393019,0.08964536,-0.62399554,-0.6358057,3971,4070,0.0005163379082732683,0.0,2.0498614958448753,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
202,./data/cBench_V1.1/consumer_mad/src/render.c,0.65868247,0.7721142,0.65821546,-0.63191897,-0.69961977,-0.37332663,-0.35309345,0.37962425,-0.5494863,-0.6971475,-0.38119832,0.8006888,-0.38413602,0.123625875,0.7250206,0.357233,-0.0801136,0.7693825,-0.4903867,0.45578995,0.3325208,-0.2901671,-0.07694391,-0.7261467,0.0043466846,-0.2188351,0.81736887,-0.38918483,-0.5571843,0.09261703,-0.64468265,-0.65688413,3365,3467,0.0006125517453396067,0.0,2.0606240713224366,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
203,./data/cBench_V1.1/consumer_mad/src/huffman.c,0.29941222,0.35095,0.29918692,-0.28722292,-0.31801146,-0.16967958,-0.16049327,0.17255785,-0.24975191,-0.3169128,-0.17328973,0.36394224,-0.1745834,0.056194752,0.32953465,0.1623946,-0.036412105,0.34970957,-0.22291848,0.20716324,0.15113562,-0.13190934,-0.034974296,-0.3300514,0.0019755594,-0.09945629,0.37150884,-0.17688638,-0.25324348,0.04209741,-0.29301775,-0.2985678,21863,21863,9.148293843198243e-05,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
204,./data/cBench_V1.1/consumer_mad/src/utf16.c,0.69303316,0.81238586,0.6925386,-0.664873,-0.73610383,-0.39279574,-0.3715064,0.3994234,-0.578146,-0.733503,-0.4010773,0.84244716,-0.40416944,0.13007343,0.762834,0.3758628,-0.084291205,0.80950624,-0.51596,0.47956055,0.34986293,-0.30530167,-0.08095686,-0.7640197,0.0045733727,-0.23024778,0.8599959,-0.40948135,-0.5862417,0.09744683,-0.67830265,-0.6911398,2934,3033,0.0007049044195624573,0.0,2.067484662576687,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
205,./data/cBench_V1.1/consumer_mad/src/debug.c,0.6489963,0.7607625,0.6485335,-0.6226259,-0.689329,-0.36783692,-0.3479,0.37404191,-0.54140615,-0.68689436,-0.37559304,0.7889148,-0.37848663,0.12180828,0.7143591,0.3519797,-0.0789354,0.7580686,-0.48317415,0.44908813,0.32763153,-0.2859008,-0.075812526,-0.7154708,0.0042827423,-0.21561694,0.8053484,-0.38346252,-0.5489893,0.09125511,-0.6352004,-0.64722234,2702,2801,0.00076759683545119,0.0,2.073279052553664,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
206,./data/cBench_V1.1/consumer_mad/src/latin1.c,0.7058718,0.82742906,0.70536655,-0.6771901,-0.74973994,-0.40007272,-0.37839016,0.40682098,-0.5888511,-0.7470931,-0.40850887,0.8580505,-0.41165572,0.13248275,0.77696353,0.38282475,-0.08585313,0.82450175,-0.52551794,0.48844296,0.3563432,-0.31095624,-0.08245604,-0.77817065,0.004658072,-0.23451298,0.8759241,-0.4170663,-0.59710133,0.09925255,-0.69086826,-0.7039419,2461,2560,0.0008457134551028565,0.0,2.0804550995530273,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
207,./data/cBench_V1.1/consumer_mad/src/tag.c,0.5947345,0.6971515,0.5943065,-0.57056534,-0.6316963,-0.33707944,-0.31881273,0.34276587,-0.49613956,-0.6294591,-0.34418908,0.7229512,-0.3468407,0.111622624,0.6546289,0.32255068,-0.07233513,0.6946838,-0.44277647,0.4115387,0.3002348,-0.2619952,-0.06947361,-0.6556437,0.0039246557,-0.1975887,0.7380098,-0.3513996,-0.5030894,0.08362518,-0.5820917,-0.5931056,5852,5958,0.0003480134901664285,0.0,2.0362269309637733,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
208,./data/cBench_V1.1/consumer_mad/src/bit.c,0.61846113,0.72497,0.6180208,-0.5933309,-0.65689975,-0.35053048,-0.33153254,0.35644284,-0.5159344,-0.6545776,-0.35792238,0.75179684,-0.36068007,0.11607728,0.6807504,0.33541837,-0.075221635,0.7224024,-0.46044338,0.4279588,0.3122162,-0.27245015,-0.07224557,-0.6818094,0.004081255,-0.2054725,0.7674589,-0.3654207,-0.52316016,0.08696174,-0.60531557,-0.6167722,1298,1298,0.0015420200462606013,0.0,2.0,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
209,./data/cBench_V1.1/consumer_mad/src/frame.c,0.62136203,0.72836334,0.6209134,-0.59611267,-0.6599807,-0.35217324,-0.33308637,0.35811493,-0.51835525,-0.6576454,-0.35959947,0.75531906,-0.36236963,0.11662122,0.68393993,0.33699232,-0.07557424,0.72578627,-0.4626031,0.4299633,0.3136805,-0.27372646,-0.072583765,-0.68500537,0.0041003837,-0.20643587,0.77105594,-0.36713344,-0.52561086,0.08736921,-0.6081508,-0.61966175,4830,4936,0.00042325374602288535,0.0,2.0438923395445134,"loop-data-prefetch,loop-deletion,loop-distribute,loop-fusion,loop-idiom,loop-instsimplify,loop-interchange,loop-load-elim,loop-predication"
210,./data/cBench_V1.1/consumer_mad/src/parse.c,0.65401596,0.7666465,0.65354955,-0.6274408,-0.6946627,-0.37068188,-0.35059327,0.376934,-0.5455935,-0.6922084,-0.37849787,0.79501563,-0.38141352,0.122750364,0.7198838,0.35470033,-0.07954613,0.76393205,-0.48691338,0.45256013,0.33016402,-0.28811118,-0.07639882,-0.7210068,0.0043158717,-0.21728554,0.8115744,-0.38642696,-0.55323315,0.09196085,-0.640112,-0.65222865,3483,3585,0.0005912033883127748,0.0,2.0585701981050817,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
211,./data/cBench_V1.1/consumer_mad/src/field.c,0.60948,0.7144328,0.6090395,-0.58471036,-0.6473565,-0.34543875,-0.32671672,0.35126582,-0.5084375,-0.64506346,-0.3527223,0.7408722,-0.35543978,0.11439056,0.67086124,0.33054474,-0.07412901,0.71190137,-0.45375407,0.42174014,0.30767953,-0.2684918,-0.07119591,-0.6719002,0.0040219505,-0.20248699,0.7563083,-0.3601114,-0.5155566,0.085698456,-0.5965228,-0.6078111,5183,5285,0.00039354678586207186,0.0,2.0393594443372565,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
212,./data/cBench_V1.1/consumer_mad/src/crc.c,0.672855,0.7887277,0.67237556,-0.6455134,-0.7146712,-0.3813586,-0.36069098,0.38779238,-0.5613099,-0.712145,-0.3893996,0.8179145,-0.39240077,0.12628582,0.7406198,0.3649188,-0.08183712,0.7859339,-0.50093794,0.46559745,0.3396756,-0.2964121,-0.078599446,-0.74177223,0.0044401935,-0.2235433,0.83495593,-0.3975589,-0.56916815,0.09460979,-0.6585521,-0.67101616,1413,1415,0.0014184354506615023,0.0,2.002830856334041,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
213,./data/cBench_V1.1/consumer_mad/src/stream.c,0.71004933,0.83232915,0.709544,-0.68119586,-0.75417817,-0.4024393,-0.38062927,0.40922895,-0.5923391,-0.7515139,-0.41092616,0.863129,-0.41409305,0.13326722,0.7815632,0.38509086,-0.08636083,0.82937986,-0.528631,0.49133465,0.358452,-0.3127967,-0.082944304,-0.7827778,0.004685641,-0.23590052,0.88111,-0.41953486,-0.6006338,0.09983988,-0.694957,-0.7081105,2234,2327,0.0009329416608767086,0.0,2.08325872873769,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
214,./data/cBench_V1.1/consumer_tiff2bw/src/tif_dirwrite.c,0.5735455,0.67231697,0.57313645,-0.5502357,-0.60919315,-0.32507235,-0.30745438,0.3305573,-0.47846437,-0.60703814,-0.33192778,0.69719434,-0.33448616,0.107647024,0.63131136,0.31105882,-0.06975867,0.66993284,-0.42700166,0.39687788,0.28953838,-0.25266352,-0.06699837,-0.632295,0.0037848412,-0.19054957,0.71171856,-0.3388821,-0.4851624,0.080645986,-0.56135464,-0.57197356,7578,7795,0.0002715152498046536,6.24196190308621e-05,2.05727104776986,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
215,./data/cBench_V1.1/consumer_tiff2bw/src/tif_tile.c,0.6296005,0.7380283,0.6291529,-0.60401785,-0.66872853,-0.3568446,-0.3375023,0.36286384,-0.52522814,-0.66636664,-0.3643695,0.7653377,-0.36717662,0.11816799,0.6930119,0.34146073,-0.076576136,0.7354139,-0.46873513,0.43566543,0.3178394,-0.27735656,-0.07354698,-0.6940905,0.0041547744,-0.20917317,0.7812797,-0.3720026,-0.5325814,0.08852801,-0.6162167,-0.6278799,3961,4178,0.0005327192653625372,0.00011941829664626937,2.1095682908356475,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
216,./data/cBench_V1.1/consumer_tiff2bw/src/tif_packbits.c,0.63923293,0.7493209,0.6387817,-0.6132616,-0.67896587,-0.3623057,-0.34266937,0.3684148,-0.53326297,-0.6765657,-0.3699433,0.77705204,-0.3727948,0.11997633,0.70361805,0.34668666,-0.077748105,0.7466668,-0.47590962,0.44233292,0.32270324,-0.28160098,-0.07467252,-0.70471025,0.004218359,-0.21237455,0.7932366,-0.3776951,-0.54073167,0.08988282,-0.62565064,-0.6374874,3760,3978,0.0005629043487120273,0.00012580209388720026,2.1159574468085105,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
217,./data/cBench_V1.1/consumer_tiff2bw/src/tif_warning.c,0.65140307,0.7635797,0.65093875,-0.6249318,-0.69188625,-0.36920026,-0.34918967,0.3754274,-0.5434102,-0.6894402,-0.37698585,0.79183596,-0.37989047,0.12225957,0.71700805,0.35328165,-0.07922795,0.7608777,-0.4849669,0.45075244,0.3288448,-0.28696167,-0.076093234,-0.7181208,0.004298618,-0.2164163,0.80833495,-0.3848832,-0.5510208,0.09159323,-0.6375563,-0.64962095,2898,3115,0.0007420636707305075,0.0001632214882732481,2.1497584541062804,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
218,./data/cBench_V1.1/consumer_tiff2bw/src/tif_thunder.c,0.6569467,0.77007985,0.6564781,-0.6302526,-0.6977757,-0.37234142,-0.3521614,0.3786232,-0.54803634,-0.69530976,-0.38019443,0.79857963,-0.383124,0.1233001,0.7231087,0.35629097,-0.079902366,0.76735395,-0.4890946,0.45459104,0.33164433,-0.28940335,-0.076740794,-0.7242329,0.0043351976,-0.2182579,0.8152177,-0.3881598,-0.5557143,0.092372686,-0.6429804,-0.65515155,3432,3649,0.0006197775798475303,0.00013782513782513783,2.1264568764568765,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
219,./data/cBench_V1.1/consumer_tiff2bw/src/tif_swab.c,0.58390105,0.68445903,0.5834855,-0.5601773,-0.62019295,-0.3309432,-0.31300643,0.3365246,-0.48710412,-0.61800045,-0.33792186,0.7097869,-0.34052533,0.10959124,0.64271134,0.31667536,-0.07101833,0.68203485,-0.43471548,0.4040463,0.29477036,-0.25722495,-0.06820846,-0.64370936,0.0038532184,-0.19399107,0.7245731,-0.34500095,-0.49392632,0.08210218,-0.5714907,-0.5823058,4351,4568,0.0004827005021966149,0.00010871428936241622,2.099747184555275,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
220,./data/cBench_V1.1/consumer_tiff2bw/src/tif_compress.c,0.6463363,0.7576445,0.64587903,-0.62007535,-0.68650335,-0.36632922,-0.34647536,0.37250766,-0.5391891,-0.68408084,-0.37405345,0.78568095,-0.3769362,0.121309265,0.7114346,0.35053706,-0.07861164,0.7549613,-0.48119512,0.44724786,0.32628962,-0.28472948,-0.07550161,-0.7125395,0.004265204,-0.21473426,0.8020481,-0.38189173,-0.5467383,0.09088113,-0.63260007,-0.644572,3610,3827,0.0005874817419363257,0.00013102932770522798,2.1202216066481996,"separate-const-offset-from-gep,simple-loop-unswitch,sink,speculative-execution,slsr,tailcallelim"
